#RefName	Pos	Coverage
EOG090R01BJ|Chlaenius_sericeus	2405	43
EOG090R01BJ|Chlaenius_sericeus	2406	43
EOG090R01BJ|Chlaenius_sericeus	2407	43
EOG090R01BJ|Chlaenius_sericeus	2408	43
EOG090R01BJ|Chlaenius_sericeus	2409	43
EOG090R01BJ|Chlaenius_sericeus	2410	43
EOG090R01BJ|Chlaenius_sericeus	2411	44
EOG090R01BJ|Chlaenius_sericeus	2412	44
EOG090R01BJ|Chlaenius_sericeus	2413	43
EOG090R01BJ|Chlaenius_sericeus	2414	43
EOG090R01BJ|Chlaenius_sericeus	2415	42
EOG090R01BJ|Chlaenius_sericeus	2416	42
EOG090R01BJ|Chlaenius_sericeus	2417	42
EOG090R01BJ|Chlaenius_sericeus	2418	44
EOG090R01BJ|Chlaenius_sericeus	2419	44
EOG090R01BJ|Chlaenius_sericeus	2420	48
EOG090R01BJ|Chlaenius_sericeus	2421	48
EOG090R01BJ|Chlaenius_sericeus	2422	48
EOG090R01BJ|Chlaenius_sericeus	2423	45
EOG090R01BJ|Chlaenius_sericeus	2424	45
EOG090R01BJ|Chlaenius_sericeus	2425	45
EOG090R01BJ|Chlaenius_sericeus	2426	44
EOG090R01BJ|Chlaenius_sericeus	2427	44
EOG090R01BJ|Chlaenius_sericeus	2428	44
EOG090R01BJ|Chlaenius_sericeus	2429	44
EOG090R01BJ|Chlaenius_sericeus	2430	42
EOG090R01BJ|Chlaenius_sericeus	2431	42
EOG090R01BJ|Chlaenius_sericeus	2432	42
EOG090R01BJ|Chlaenius_sericeus	2433	43
EOG090R01BJ|Chlaenius_sericeus	2434	43
EOG090R01BJ|Chlaenius_sericeus	2435	43
EOG090R01BJ|Chlaenius_sericeus	2436	43
EOG090R01BJ|Chlaenius_sericeus	2437	43
EOG090R01BJ|Chlaenius_sericeus	2438	43
EOG090R01BJ|Chlaenius_sericeus	2439	43
EOG090R01BJ|Chlaenius_sericeus	2440	43
EOG090R01BJ|Chlaenius_sericeus	2441	43
EOG090R01BJ|Chlaenius_sericeus	2442	45
EOG090R01BJ|Chlaenius_sericeus	2443	45
EOG090R01BJ|Chlaenius_sericeus	2444	46
EOG090R01BJ|Chlaenius_sericeus	2445	48
EOG090R01BJ|Chlaenius_sericeus	2446	49
EOG090R01BJ|Chlaenius_sericeus	2447	50
EOG090R01BJ|Chlaenius_sericeus	2448	50
EOG090R01BJ|Chlaenius_sericeus	2449	50
EOG090R01BJ|Chlaenius_sericeus	2450	50
EOG090R01BJ|Chlaenius_sericeus	2451	50
EOG090R01BJ|Chlaenius_sericeus	2452	50
EOG090R01BJ|Chlaenius_sericeus	2453	50
EOG090R01BJ|Chlaenius_sericeus	2454	50
EOG090R01BJ|Chlaenius_sericeus	2455	47
EOG090R01BJ|Chlaenius_sericeus	2456	47
EOG090R01BJ|Chlaenius_sericeus	2457	45
EOG090R01BJ|Chlaenius_sericeus	2458	45
EOG090R01BJ|Chlaenius_sericeus	2459	45
EOG090R01BJ|Chlaenius_sericeus	2460	43
EOG090R01BJ|Chlaenius_sericeus	2461	43
EOG090R01BJ|Chlaenius_sericeus	2462	43
EOG090R01BJ|Chlaenius_sericeus	2463	43
EOG090R01BJ|Chlaenius_sericeus	2464	43
EOG090R01BJ|Chlaenius_sericeus	2465	42
EOG090R01BJ|Chlaenius_sericeus	2466	42
EOG090R01BJ|Chlaenius_sericeus	2467	42
EOG090R01BJ|Chlaenius_sericeus	2468	42
EOG090R01BJ|Chlaenius_sericeus	2469	43
EOG090R01BJ|Chlaenius_sericeus	2470	43
EOG090R01BJ|Chlaenius_sericeus	2471	43
EOG090R01BJ|Chlaenius_sericeus	2472	43
EOG090R01BJ|Chlaenius_sericeus	2473	43
EOG090R01BJ|Chlaenius_sericeus	2474	42
EOG090R01BJ|Chlaenius_sericeus	2475	42
EOG090R01BJ|Chlaenius_sericeus	2476	42
EOG090R01BJ|Chlaenius_sericeus	2477	42
EOG090R01BJ|Chlaenius_sericeus	2478	44
EOG090R01BJ|Chlaenius_sericeus	2479	44
EOG090R01BJ|Chlaenius_sericeus	2480	44
EOG090R01BJ|Chlaenius_sericeus	2481	44
EOG090R01BJ|Chlaenius_sericeus	2482	43
EOG090R01BJ|Chlaenius_sericeus	2483	43
EOG090R01BJ|Chlaenius_sericeus	2484	44
EOG090R01BJ|Chlaenius_sericeus	2485	43
EOG090R01BJ|Chlaenius_sericeus	2486	41
EOG090R01BJ|Chlaenius_sericeus	2487	41
EOG090R01BJ|Chlaenius_sericeus	2488	41
EOG090R01BJ|Chlaenius_sericeus	2489	40
EOG090R01BJ|Chlaenius_sericeus	2490	40
EOG090R01BJ|Chlaenius_sericeus	2491	40
EOG090R01BJ|Chlaenius_sericeus	2492	40
EOG090R01BJ|Chlaenius_sericeus	2493	40
EOG090R01BJ|Chlaenius_sericeus	2494	40
EOG090R01BJ|Chlaenius_sericeus	2495	36
EOG090R01BJ|Chlaenius_sericeus	2496	36
EOG090R01BJ|Chlaenius_sericeus	2497	36
EOG090R01BJ|Chlaenius_sericeus	2498	36
EOG090R01BJ|Chlaenius_sericeus	2499	36
EOG090R01BJ|Chlaenius_sericeus	2500	36
EOG090R01BJ|Chlaenius_sericeus	2501	37
EOG090R01BJ|Chlaenius_sericeus	2502	37
EOG090R01BJ|Chlaenius_sericeus	2503	37
EOG090R01BJ|Chlaenius_sericeus	2504	37
EOG090R01BJ|Chlaenius_sericeus	2505	37
EOG090R01BJ|Chlaenius_sericeus	2506	37
EOG090R01BJ|Chlaenius_sericeus	2507	40
EOG090R01BJ|Chlaenius_sericeus	2508	40
EOG090R01BJ|Chlaenius_sericeus	2509	40
EOG090R01BJ|Chlaenius_sericeus	2510	44
EOG090R01BJ|Chlaenius_sericeus	2511	44
EOG090R01BJ|Chlaenius_sericeus	2512	44
EOG090R01BJ|Chlaenius_sericeus	2513	44
EOG090R01BJ|Chlaenius_sericeus	2514	44
EOG090R01BJ|Chlaenius_sericeus	2515	44
EOG090R01BJ|Chlaenius_sericeus	2516	45
EOG090R01BJ|Chlaenius_sericeus	2517	43
EOG090R01BJ|Chlaenius_sericeus	2518	43
EOG090R01BJ|Chlaenius_sericeus	2519	43
EOG090R01BJ|Chlaenius_sericeus	2520	43
EOG090R01BJ|Chlaenius_sericeus	2521	43
EOG090R01BJ|Chlaenius_sericeus	2522	43
EOG090R01BJ|Chlaenius_sericeus	2523	43
EOG090R01BJ|Chlaenius_sericeus	2524	43
EOG090R01BJ|Chlaenius_sericeus	2525	42
EOG090R01BJ|Chlaenius_sericeus	2526	42
EOG090R01BJ|Chlaenius_sericeus	2527	43
EOG090R01BJ|Chlaenius_sericeus	2528	43
EOG090R01BJ|Chlaenius_sericeus	2529	43
EOG090R01BJ|Chlaenius_sericeus	2530	43
EOG090R01BJ|Chlaenius_sericeus	2531	43
EOG090R01BJ|Chlaenius_sericeus	2532	43
EOG090R01BJ|Chlaenius_sericeus	2533	42
EOG090R01BJ|Chlaenius_sericeus	2534	42
EOG090R01BJ|Chlaenius_sericeus	2535	42
EOG090R01BJ|Chlaenius_sericeus	2536	44
EOG090R01BJ|Chlaenius_sericeus	2537	44
EOG090R01BJ|Chlaenius_sericeus	2538	45
EOG090R01BJ|Chlaenius_sericeus	2539	45
EOG090R01BJ|Chlaenius_sericeus	2540	46
EOG090R01BJ|Chlaenius_sericeus	2541	47
EOG090R01BJ|Chlaenius_sericeus	2542	47
EOG090R01BJ|Chlaenius_sericeus	2543	47
EOG090R01BJ|Chlaenius_sericeus	2544	47
EOG090R01BJ|Chlaenius_sericeus	2545	46
EOG090R01BJ|Chlaenius_sericeus	2546	45
EOG090R01BJ|Chlaenius_sericeus	2547	45
EOG090R01BJ|Chlaenius_sericeus	2548	45
EOG090R01BJ|Chlaenius_sericeus	2549	45
EOG090R01BJ|Chlaenius_sericeus	2550	46
EOG090R01BJ|Chlaenius_sericeus	2551	46
EOG090R01BJ|Chlaenius_sericeus	2552	44
EOG090R01BJ|Chlaenius_sericeus	2553	42
EOG090R01BJ|Chlaenius_sericeus	2554	42
EOG090R01BJ|Chlaenius_sericeus	2555	42
EOG090R01BJ|Chlaenius_sericeus	2556	42
EOG090R01BJ|Chlaenius_sericeus	2557	42
EOG090R01BJ|Chlaenius_sericeus	2558	42
EOG090R01BJ|Chlaenius_sericeus	2559	42
EOG090R01BJ|Chlaenius_sericeus	2560	45
EOG090R01BJ|Chlaenius_sericeus	2561	46
EOG090R01BJ|Chlaenius_sericeus	2562	45
EOG090R01BJ|Chlaenius_sericeus	2563	45
EOG090R01BJ|Chlaenius_sericeus	2564	45
EOG090R01BJ|Chlaenius_sericeus	2565	45
EOG090R01BJ|Chlaenius_sericeus	2566	45
EOG090R01BJ|Chlaenius_sericeus	2567	45
EOG090R01BJ|Chlaenius_sericeus	2568	44
EOG090R01BJ|Chlaenius_sericeus	2569	42
EOG090R01BJ|Chlaenius_sericeus	2570	42
EOG090R01BJ|Chlaenius_sericeus	2571	38
EOG090R01BJ|Chlaenius_sericeus	2572	38
EOG090R01BJ|Chlaenius_sericeus	2573	37
EOG090R01BJ|Chlaenius_sericeus	2574	37
EOG090R01BJ|Chlaenius_sericeus	2575	37
EOG090R01BJ|Chlaenius_sericeus	2576	37
EOG090R01BJ|Chlaenius_sericeus	2577	39
EOG090R01BJ|Chlaenius_sericeus	2578	39
EOG090R01BJ|Chlaenius_sericeus	2579	39
EOG090R01BJ|Chlaenius_sericeus	2580	39
EOG090R01BJ|Chlaenius_sericeus	2581	39
EOG090R01BJ|Chlaenius_sericeus	2582	39
EOG090R01BJ|Chlaenius_sericeus	2583	39
EOG090R01BJ|Chlaenius_sericeus	2584	38
EOG090R01BJ|Chlaenius_sericeus	2585	39
EOG090R01BJ|Chlaenius_sericeus	2586	39
EOG090R01BJ|Chlaenius_sericeus	2587	39
EOG090R01BJ|Chlaenius_sericeus	2588	39
EOG090R01BJ|Chlaenius_sericeus	2589	39
EOG090R01BJ|Chlaenius_sericeus	2590	40
EOG090R01BJ|Chlaenius_sericeus	2591	40
EOG090R01BJ|Chlaenius_sericeus	2592	40
EOG090R01BJ|Chlaenius_sericeus	2593	38
EOG090R01BJ|Chlaenius_sericeus	2594	38
EOG090R01BJ|Chlaenius_sericeus	2595	36
EOG090R01BJ|Chlaenius_sericeus	2596	35
EOG090R01BJ|Chlaenius_sericeus	2597	34
EOG090R01BJ|Chlaenius_sericeus	2598	33
EOG090R01BJ|Chlaenius_sericeus	2599	33
EOG090R01BJ|Chlaenius_sericeus	2600	33
EOG090R01BJ|Chlaenius_sericeus	2601	33
EOG090R01BJ|Chlaenius_sericeus	2602	33
EOG090R01BJ|Chlaenius_sericeus	2603	33
EOG090R01BJ|Chlaenius_sericeus	2604	33
EOG090R01BJ|Chlaenius_sericeus	2605	33
EOG090R01BJ|Chlaenius_sericeus	2606	33
EOG090R01BJ|Chlaenius_sericeus	2607	34
EOG090R01BJ|Chlaenius_sericeus	2608	34
EOG090R01BJ|Chlaenius_sericeus	2609	34
EOG090R01BJ|Chlaenius_sericeus	2610	34
EOG090R01BJ|Chlaenius_sericeus	2611	34
EOG090R01BJ|Chlaenius_sericeus	2612	36
EOG090R01BJ|Chlaenius_sericeus	2613	36
EOG090R01BJ|Chlaenius_sericeus	2614	36
EOG090R01BJ|Chlaenius_sericeus	2615	36
EOG090R01BJ|Chlaenius_sericeus	2616	36
EOG090R01BJ|Chlaenius_sericeus	2617	36
EOG090R01BJ|Chlaenius_sericeus	2618	37
EOG090R01BJ|Chlaenius_sericeus	2619	37
EOG090R01BJ|Chlaenius_sericeus	2620	37
EOG090R01BJ|Chlaenius_sericeus	2621	37
EOG090R01BJ|Chlaenius_sericeus	2622	38
EOG090R01BJ|Chlaenius_sericeus	2623	39
EOG090R01BJ|Chlaenius_sericeus	2624	39
EOG090R01BJ|Chlaenius_sericeus	2625	39
EOG090R01BJ|Chlaenius_sericeus	2626	39
EOG090R01BJ|Chlaenius_sericeus	2627	39
EOG090R01BJ|Chlaenius_sericeus	2628	40
EOG090R01BJ|Chlaenius_sericeus	2629	38
EOG090R01BJ|Chlaenius_sericeus	2630	38
EOG090R01BJ|Chlaenius_sericeus	2631	38
EOG090R01BJ|Chlaenius_sericeus	2632	39
EOG090R01BJ|Chlaenius_sericeus	2633	39
EOG090R01BJ|Chlaenius_sericeus	2634	39
EOG090R01BJ|Chlaenius_sericeus	2635	38
EOG090R01BJ|Chlaenius_sericeus	2636	38
EOG090R01BJ|Chlaenius_sericeus	2637	38
EOG090R01BJ|Chlaenius_sericeus	2638	38
EOG090R01BJ|Chlaenius_sericeus	2639	40
EOG090R01BJ|Chlaenius_sericeus	2640	40
EOG090R01BJ|Chlaenius_sericeus	2641	40
EOG090R01BJ|Chlaenius_sericeus	2642	41
EOG090R01BJ|Chlaenius_sericeus	2643	41
EOG090R01BJ|Chlaenius_sericeus	2644	41
EOG090R01BJ|Chlaenius_sericeus	2645	42
EOG090R01BJ|Chlaenius_sericeus	2646	42
EOG090R01BJ|Chlaenius_sericeus	2647	42
EOG090R01BJ|Chlaenius_sericeus	2648	42
EOG090R01BJ|Chlaenius_sericeus	2649	44
EOG090R01BJ|Chlaenius_sericeus	2650	44
EOG090R01BJ|Chlaenius_sericeus	2651	44
EOG090R01BJ|Chlaenius_sericeus	2652	43
EOG090R01BJ|Chlaenius_sericeus	2653	43
EOG090R01BJ|Chlaenius_sericeus	2654	43
EOG090R01BJ|Chlaenius_sericeus	2655	43
EOG090R01BJ|Chlaenius_sericeus	2656	45
EOG090R01BJ|Chlaenius_sericeus	2657	45
EOG090R01BJ|Chlaenius_sericeus	2658	44
EOG090R01BJ|Chlaenius_sericeus	2659	44
EOG090R01BJ|Chlaenius_sericeus	2660	44
EOG090R01BJ|Chlaenius_sericeus	2661	40
EOG090R01BJ|Chlaenius_sericeus	2662	40
EOG090R01BJ|Chlaenius_sericeus	2663	40
EOG090R01BJ|Chlaenius_sericeus	2664	40
EOG090R01BJ|Chlaenius_sericeus	2665	40
EOG090R01BJ|Chlaenius_sericeus	2666	41
EOG090R01BJ|Chlaenius_sericeus	2667	40
EOG090R01BJ|Chlaenius_sericeus	2668	40
EOG090R01BJ|Chlaenius_sericeus	2669	40
EOG090R01BJ|Chlaenius_sericeus	2670	40
EOG090R01BJ|Chlaenius_sericeus	2671	40
EOG090R01BJ|Chlaenius_sericeus	2672	42
EOG090R01BJ|Chlaenius_sericeus	2673	42
EOG090R01BJ|Chlaenius_sericeus	2674	42
EOG090R01BJ|Chlaenius_sericeus	2675	43
EOG090R01BJ|Chlaenius_sericeus	2676	42
EOG090R01BJ|Chlaenius_sericeus	2677	42
EOG090R01BJ|Chlaenius_sericeus	2678	41
EOG090R01BJ|Chlaenius_sericeus	2679	41
EOG090R01BJ|Chlaenius_sericeus	2680	41
EOG090R01BJ|Chlaenius_sericeus	2681	41
EOG090R01BJ|Chlaenius_sericeus	2682	41
EOG090R01BJ|Chlaenius_sericeus	2683	41
EOG090R01BJ|Chlaenius_sericeus	2684	41
EOG090R01BJ|Chlaenius_sericeus	2685	41
EOG090R01BJ|Chlaenius_sericeus	2686	41
EOG090R01BJ|Chlaenius_sericeus	2687	39
EOG090R01BJ|Chlaenius_sericeus	2688	39
EOG090R01BJ|Chlaenius_sericeus	2689	38
EOG090R01BJ|Chlaenius_sericeus	2690	38
EOG090R01BJ|Chlaenius_sericeus	2691	37
EOG090R01BJ|Chlaenius_sericeus	2692	35
EOG090R01BJ|Chlaenius_sericeus	2693	35
EOG090R01BJ|Chlaenius_sericeus	2694	35
EOG090R01BJ|Chlaenius_sericeus	2695	35
EOG090R01BJ|Chlaenius_sericeus	2696	35
EOG090R01BJ|Chlaenius_sericeus	2697	36
EOG090R01BJ|Chlaenius_sericeus	2698	36
EOG090R01BJ|Chlaenius_sericeus	2699	37
EOG090R01BJ|Chlaenius_sericeus	2700	37
EOG090R01BJ|Chlaenius_sericeus	2701	37
EOG090R01BJ|Chlaenius_sericeus	2702	37
EOG090R01BJ|Chlaenius_sericeus	2703	37
EOG090R01BJ|Chlaenius_sericeus	2704	37
EOG090R01BJ|Chlaenius_sericeus	2705	37
EOG090R01BJ|Chlaenius_sericeus	2706	37
EOG090R01BJ|Chlaenius_sericeus	2707	37
EOG090R01BJ|Chlaenius_sericeus	2708	37
EOG090R01BJ|Chlaenius_sericeus	2709	37
EOG090R01BJ|Chlaenius_sericeus	2710	38
EOG090R01BJ|Chlaenius_sericeus	2711	35
EOG090R01BJ|Chlaenius_sericeus	2712	34
EOG090R01BJ|Chlaenius_sericeus	2713	34
EOG090R01BJ|Chlaenius_sericeus	2714	34
EOG090R01BJ|Chlaenius_sericeus	2715	34
EOG090R01BJ|Chlaenius_sericeus	2716	34
EOG090R01BJ|Chlaenius_sericeus	2717	37
EOG090R01BJ|Chlaenius_sericeus	2718	37
EOG090R01BJ|Chlaenius_sericeus	2719	39
EOG090R01BJ|Chlaenius_sericeus	2720	39
EOG090R01BJ|Chlaenius_sericeus	2721	40
EOG090R01BJ|Chlaenius_sericeus	2722	40
EOG090R01BJ|Chlaenius_sericeus	2723	40
EOG090R01BJ|Chlaenius_sericeus	2724	40
EOG090R01BJ|Chlaenius_sericeus	2725	40
EOG090R01BJ|Chlaenius_sericeus	2726	39
EOG090R01BJ|Chlaenius_sericeus	2727	39
EOG090R01BJ|Chlaenius_sericeus	2728	38
EOG090R01BJ|Chlaenius_sericeus	2729	38
EOG090R01BJ|Chlaenius_sericeus	2730	38
EOG090R01BJ|Chlaenius_sericeus	2731	38
EOG090R01BJ|Chlaenius_sericeus	2732	38
EOG090R01BJ|Chlaenius_sericeus	2733	38
EOG090R01BJ|Chlaenius_sericeus	2734	38
EOG090R01BJ|Chlaenius_sericeus	2735	38
EOG090R01BJ|Chlaenius_sericeus	2736	37
EOG090R01BJ|Chlaenius_sericeus	2737	38
EOG090R01BJ|Chlaenius_sericeus	2738	38
EOG090R01BJ|Chlaenius_sericeus	2739	38
EOG090R01BJ|Chlaenius_sericeus	2740	38
EOG090R01BJ|Chlaenius_sericeus	2741	36
EOG090R01BJ|Chlaenius_sericeus	2742	36
EOG090R01BJ|Chlaenius_sericeus	2743	36
EOG090R01BJ|Chlaenius_sericeus	2744	37
EOG090R01BJ|Chlaenius_sericeus	2745	37
EOG090R01BJ|Chlaenius_sericeus	2746	37
EOG090R01BJ|Chlaenius_sericeus	2747	37
EOG090R01BJ|Chlaenius_sericeus	2748	37
EOG090R01BJ|Chlaenius_sericeus	2749	37
EOG090R01BJ|Chlaenius_sericeus	2750	37
EOG090R01BJ|Chlaenius_sericeus	2751	38
EOG090R01BJ|Chlaenius_sericeus	2752	38
EOG090R01BJ|Chlaenius_sericeus	2753	38
EOG090R01BJ|Chlaenius_sericeus	2754	38
EOG090R01BJ|Chlaenius_sericeus	2755	38
EOG090R01BJ|Chlaenius_sericeus	2756	38
EOG090R01BJ|Chlaenius_sericeus	2757	38
EOG090R01BJ|Chlaenius_sericeus	2758	37
EOG090R01BJ|Chlaenius_sericeus	2759	37
EOG090R01BJ|Chlaenius_sericeus	2760	37
EOG090R01BJ|Chlaenius_sericeus	2761	37
EOG090R01BJ|Chlaenius_sericeus	2762	37
EOG090R01BJ|Chlaenius_sericeus	2763	35
EOG090R01BJ|Chlaenius_sericeus	2764	37
EOG090R01BJ|Chlaenius_sericeus	2765	37
EOG090R01BJ|Chlaenius_sericeus	2766	37
EOG090R01BJ|Chlaenius_sericeus	2767	37
EOG090R01BJ|Chlaenius_sericeus	2768	37
EOG090R01BJ|Chlaenius_sericeus	2769	36
EOG090R01BJ|Chlaenius_sericeus	2770	36
EOG090R01BJ|Chlaenius_sericeus	2771	35
EOG090R01BJ|Chlaenius_sericeus	2772	35
EOG090R01BJ|Chlaenius_sericeus	2773	34
EOG090R01BJ|Chlaenius_sericeus	2774	33
EOG090R01BJ|Chlaenius_sericeus	2775	34
EOG090R01BJ|Chlaenius_sericeus	2776	34
EOG090R01BJ|Chlaenius_sericeus	2777	34
EOG090R01BJ|Chlaenius_sericeus	2778	34
EOG090R01BJ|Chlaenius_sericeus	2779	35
EOG090R01BJ|Chlaenius_sericeus	2780	35
EOG090R01BJ|Chlaenius_sericeus	2781	35
EOG090R01BJ|Chlaenius_sericeus	2782	35
EOG090R01BJ|Chlaenius_sericeus	2783	34
EOG090R01BJ|Chlaenius_sericeus	2784	34
EOG090R01BJ|Chlaenius_sericeus	2785	36
EOG090R01BJ|Chlaenius_sericeus	2786	36
EOG090R01BJ|Chlaenius_sericeus	2787	36
EOG090R01BJ|Chlaenius_sericeus	2788	36
EOG090R01BJ|Chlaenius_sericeus	2789	36
EOG090R01BJ|Chlaenius_sericeus	2790	35
EOG090R01BJ|Chlaenius_sericeus	2791	35
EOG090R01BJ|Chlaenius_sericeus	2792	35
EOG090R01BJ|Chlaenius_sericeus	2793	34
EOG090R01BJ|Chlaenius_sericeus	2794	34
EOG090R01BJ|Chlaenius_sericeus	2795	34
EOG090R01BJ|Chlaenius_sericeus	2796	33
EOG090R01BJ|Chlaenius_sericeus	2797	33
EOG090R01BJ|Chlaenius_sericeus	2798	33
EOG090R01BJ|Chlaenius_sericeus	2799	33
EOG090R01BJ|Chlaenius_sericeus	2800	31
EOG090R01BJ|Chlaenius_sericeus	2801	32
EOG090R01BJ|Chlaenius_sericeus	2802	32
EOG090R01BJ|Chlaenius_sericeus	2803	32
EOG090R01BJ|Chlaenius_sericeus	2804	32
EOG090R01BJ|Chlaenius_sericeus	2805	32
EOG090R01BJ|Chlaenius_sericeus	2806	33
EOG090R01BJ|Chlaenius_sericeus	2807	31
EOG090R01BJ|Chlaenius_sericeus	2808	31
EOG090R01BJ|Chlaenius_sericeus	2809	30
EOG090R01BJ|Chlaenius_sericeus	2810	30
EOG090R01BJ|Chlaenius_sericeus	2811	32
EOG090R01BJ|Chlaenius_sericeus	2812	32
EOG090R01BJ|Chlaenius_sericeus	2813	32
EOG090R01BJ|Chlaenius_sericeus	2814	32
EOG090R01BJ|Chlaenius_sericeus	2815	32
EOG090R01BJ|Chlaenius_sericeus	2816	36
EOG090R01BJ|Chlaenius_sericeus	2817	35
EOG090R01BJ|Chlaenius_sericeus	2818	35
EOG090R01BJ|Chlaenius_sericeus	2819	35
EOG090R01BJ|Chlaenius_sericeus	2820	35
EOG090R01BJ|Chlaenius_sericeus	2821	35
EOG090R01BJ|Chlaenius_sericeus	2822	35
EOG090R01BJ|Chlaenius_sericeus	2823	33
EOG090R01BJ|Chlaenius_sericeus	2824	33
EOG090R01BJ|Chlaenius_sericeus	2825	33
EOG090R01BJ|Chlaenius_sericeus	2826	32
EOG090R01BJ|Chlaenius_sericeus	2827	32
EOG090R01BJ|Chlaenius_sericeus	2828	32
EOG090R01BJ|Chlaenius_sericeus	2829	32
EOG090R01BJ|Chlaenius_sericeus	2830	32
EOG090R01BJ|Chlaenius_sericeus	2831	32
EOG090R01BJ|Chlaenius_sericeus	2832	32
EOG090R01BJ|Chlaenius_sericeus	2833	32
EOG090R01BJ|Chlaenius_sericeus	2834	32
EOG090R01BJ|Chlaenius_sericeus	2835	32
EOG090R01BJ|Chlaenius_sericeus	2836	32
EOG090R01BJ|Chlaenius_sericeus	2837	32
EOG090R01BJ|Chlaenius_sericeus	2838	35
EOG090R01BJ|Chlaenius_sericeus	2839	36
EOG090R01BJ|Chlaenius_sericeus	2840	36
EOG090R01BJ|Chlaenius_sericeus	2841	36
EOG090R01BJ|Chlaenius_sericeus	2842	36
EOG090R01BJ|Chlaenius_sericeus	2843	36
EOG090R01BJ|Chlaenius_sericeus	2844	36
EOG090R01BJ|Chlaenius_sericeus	2845	38
EOG090R01BJ|Chlaenius_sericeus	2846	37
EOG090R01BJ|Chlaenius_sericeus	2847	37
EOG090R01BJ|Chlaenius_sericeus	2848	36
EOG090R01BJ|Chlaenius_sericeus	2849	36
EOG090R01BJ|Chlaenius_sericeus	2850	37
EOG090R01BJ|Chlaenius_sericeus	2851	37
EOG090R01BJ|Chlaenius_sericeus	2852	36
EOG090R01BJ|Chlaenius_sericeus	2853	36
EOG090R01BJ|Chlaenius_sericeus	2854	36
EOG090R01BJ|Chlaenius_sericeus	2855	36
EOG090R01BJ|Chlaenius_sericeus	2856	36
EOG090R01BJ|Chlaenius_sericeus	2857	36
EOG090R01BJ|Chlaenius_sericeus	2858	36
EOG090R01BJ|Chlaenius_sericeus	2859	36
EOG090R01BJ|Chlaenius_sericeus	2860	36
EOG090R01BJ|Chlaenius_sericeus	2861	35
EOG090R01BJ|Chlaenius_sericeus	2862	35
EOG090R01BJ|Chlaenius_sericeus	2863	35
EOG090R01BJ|Chlaenius_sericeus	2864	35
EOG090R01BJ|Chlaenius_sericeus	2865	35
EOG090R01BJ|Chlaenius_sericeus	2866	35
EOG090R01BJ|Chlaenius_sericeus	2867	36
EOG090R01BJ|Chlaenius_sericeus	2868	33
EOG090R01BJ|Chlaenius_sericeus	2869	33
EOG090R01BJ|Chlaenius_sericeus	2870	31
EOG090R01BJ|Chlaenius_sericeus	2871	31
EOG090R01BJ|Chlaenius_sericeus	2872	30
EOG090R01BJ|Chlaenius_sericeus	2873	30
EOG090R01BJ|Chlaenius_sericeus	2874	30
EOG090R01BJ|Chlaenius_sericeus	2875	30
EOG090R01BJ|Chlaenius_sericeus	2876	29
EOG090R01BJ|Chlaenius_sericeus	2877	29
EOG090R01BJ|Chlaenius_sericeus	2878	29
EOG090R01BJ|Chlaenius_sericeus	2879	29
EOG090R01BJ|Chlaenius_sericeus	2880	29
EOG090R01BJ|Chlaenius_sericeus	2881	30
EOG090R01BJ|Chlaenius_sericeus	2882	30
EOG090R01BJ|Chlaenius_sericeus	2883	30
EOG090R01BJ|Chlaenius_sericeus	2884	30
EOG090R01BJ|Chlaenius_sericeus	2885	30
EOG090R01BJ|Chlaenius_sericeus	2886	30
EOG090R01BJ|Chlaenius_sericeus	2887	30
EOG090R01BJ|Chlaenius_sericeus	2888	29
EOG090R01BJ|Chlaenius_sericeus	2889	29
EOG090R01BJ|Chlaenius_sericeus	2890	29
EOG090R01BJ|Chlaenius_sericeus	2891	29
EOG090R01BJ|Chlaenius_sericeus	2892	29
EOG090R01BJ|Chlaenius_sericeus	2893	29
EOG090R01BJ|Chlaenius_sericeus	2894	29
EOG090R01BJ|Chlaenius_sericeus	2895	28
EOG090R01BJ|Chlaenius_sericeus	2896	28
EOG090R01BJ|Chlaenius_sericeus	2897	28
EOG090R01BJ|Chlaenius_sericeus	2898	28
EOG090R01BJ|Chlaenius_sericeus	2899	28
EOG090R01BJ|Chlaenius_sericeus	2900	28
EOG090R01BJ|Chlaenius_sericeus	2901	28
EOG090R01BJ|Chlaenius_sericeus	2902	27
EOG090R01BJ|Chlaenius_sericeus	2903	27
EOG090R01BJ|Chlaenius_sericeus	2904	28
EOG090R01BJ|Chlaenius_sericeus	2905	28
EOG090R01BJ|Chlaenius_sericeus	2906	28
EOG090R01BJ|Chlaenius_sericeus	2907	28
EOG090R01BJ|Chlaenius_sericeus	2908	28
EOG090R01BJ|Chlaenius_sericeus	2909	28
EOG090R01BJ|Chlaenius_sericeus	2910	28
EOG090R01BJ|Chlaenius_sericeus	2911	28
EOG090R01BJ|Chlaenius_sericeus	2912	28
EOG090R01BJ|Chlaenius_sericeus	2913	28
EOG090R01BJ|Chlaenius_sericeus	2914	28
EOG090R01BJ|Chlaenius_sericeus	2915	26
EOG090R01BJ|Chlaenius_sericeus	2916	26
EOG090R01BJ|Chlaenius_sericeus	2917	26
EOG090R01BJ|Chlaenius_sericeus	2918	27
EOG090R01BJ|Chlaenius_sericeus	2919	27
EOG090R01BJ|Chlaenius_sericeus	2920	28
EOG090R01BJ|Chlaenius_sericeus	2921	28
EOG090R01BJ|Chlaenius_sericeus	2922	29
